calibration_basis_error,calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminate_calibration,contaminated_calibration_rows,contaminated_cells,contamination_phase,diagnostics,effective_n,elapsed_seconds,epoch_size,front_loaded,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,relative_location_error,relative_scale_error,residual_clipped_rows,residual_lambda,scenario,scheduled,seed,spectrum,state_bytes,status,subspace_error,subspace_error_final_regime,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
,1304752,512,0.0033131570563873845,1.9714748127068766,0.7230319342084068,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56682769559849, 'residual_radius': 5.762845656475379, 'marginal_clipped_coordinates': 520, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 337, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.278922855,,,10,520,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,337,1.5,in_subspace_leverage,,524,strong,13200,completed,0.3203111972072493,,14340.88289394571,dense,1.2788265298203974,0.41815517146028597
,0,512,,0.6635740140439116,474.22076242753144,,0,17450,,{},4000,0.004546572,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,strong,400,completed,0.637535308988703,,879783.7139717572,dense,,
,0,512,,0.2636429798622227,,,0,17450,,{},4000,0.00897885,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,strong,4040,completed,0.44958196981724585,,445491.34911486437,dense,,
,0,512,,0.2661749157682024,,,0,17450,,{},4000,2.295117803,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,strong,195600,completed,0.44948543847433026,,1742.8299300242934,dense,,
,0,512,0.0038400438236099697,1.3279519650040739,0.6279718095592107,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.358340128,,,10,0,3.0,0.9626934097421204,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,strong,38024,completed,0.486438145588139,,11162.579034408338,dense,1.3758849651497385,0.6046956470446994
,1304752,512,0.0033131570563873845,1.376169517789568,0.6902711828308914,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.56682769559849, 'residual_radius': 5.762845656475379, 'marginal_clipped_coordinates': 1173, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 686, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.278847545,,,10,1173,3.0,0.9625787965616046,dual_bound,4000,22000,50,0,4.0,5,,,686,1.5,mixed,,524,strong,13200,completed,0.4838877895991327,,14344.756020713758,dense,1.4325180754421827,0.6991629676861609
,0,512,,0.03903740736246463,0.0395970882814967,,0,0,,{},4000,0.002074016,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,524,weak,400,completed,0.04506661379834158,,1928625.430083471,dense,,
,0,512,,0.047083017163453,,,0,0,,{},4000,0.008259874,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,524,weak,4040,completed,0.05421152537551667,,484268.8883631881,dense,,
,0,512,,0.04775213470929022,,,0,0,,{},4000,2.256352295,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,524,weak,195600,completed,0.0550519192662949,,1772.7728107281225,dense,,
,0,512,0.00315,2.33831496995966,0.9976880459658585,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.329082887,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,524,weak,38024,completed,0.7840531630853226,,12154.992429004673,dense,2.341245780017654,0.9976766071439193
,1304752,512,0.003451834862385321,1.554761708985387,0.9952145414294802,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 602, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 304, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.284088004,,,10,602,3.0,,dual_bound,4000,22000,50,0,4.0,5,,,304,1.5,clean,,524,weak,13200,completed,0.7745934455778785,,14080.143982425952,dense,1.5554654998627806,0.9951104362439752
,0,512,,0.5160300481398851,1518181.0275120547,,0,17450,,{},4000,0.002745752,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,524,weak,400,completed,0.9596313858673357,,1456795.8067589498,dense,,
,0,512,,0.08987000766077981,,,0,17450,,{},4000,0.011519477,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,524,weak,4040,completed,0.09124446848102981,,347237.98658567574,dense,,
,0,512,,0.06248656046846971,,,0,17450,,{},4000,2.175461959,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,524,weak,195600,completed,0.0647784527867826,,1838.6899313278223,dense,,
,0,512,0.0017584223500410846,2.521480896561805,0.9897366326851844,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.320677982,,,10,0,3.0,0.2179942693409742,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,524,weak,38024,completed,0.9341206644079774,,12473.57232028484,dense,2.5908553450368963,0.9929153923282822
,1304752,512,0.003478814909206754,1.5844821689638986,0.995277291577756,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 14542, 'parallel_clipped_rows': 283, 'residual_clipped_rows': 619, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.310026376,,,10,14542,3.0,0.19793696275071634,dual_bound,4000,22000,50,283,4.0,5,,,619,1.5,casewise_cauchy,,524,weak,13200,completed,0.7898305795093398,,12902.128043453955,dense,1.5971019288727328,0.9955675266288416
,0,512,,0.38895284095345684,21378734.374247845,,0,17497,,{},4000,0.002870545,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,524,weak,400,completed,0.9460567539747954,,1393463.6105687248,dense,,
,0,512,,0.10108624661007,,,0,17497,,{},4000,0.011069237,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,524,weak,4040,completed,0.10662370157122729,,361361.85357671895,dense,,
,0,512,,0.08689084205434408,,,0,17497,,{},4000,2.356653731,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,524,weak,195600,completed,0.0888650482542829,,1697.3219049464165,dense,,
,0,512,0.0016876434907919322,2.1844739997083895,0.9966238631592098,,0,17497,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.375243501,,,10,0,3.0,0.2158655769560496,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,524,weak,38024,completed,0.8712467072256537,,10659.744910545433,dense,2.3158098104078157,0.9979479110874473
,1304752,512,0.003409749972913201,1.6233787240630053,0.9944464757787195,,0,17497,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 14572, 'parallel_clipped_rows': 18, 'residual_clipped_rows': 2846, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.272038913,,,10,14572,3.0,0.19774818540321198,dual_bound,4000,22000,50,18,4.0,5,,,2846,1.5,cellwise_cauchy,,524,weak,13200,completed,0.8515587992321924,,14703.778793587519,dense,1.6839170829200334,0.9956483142065903
,0,512,,0.3877116585408558,0.45823320001839796,,0,17450,,{},4000,0.00213163,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,524,weak,400,completed,0.45923158907009404,,1876498.2665847265,dense,,
,0,512,,0.39538241089056975,,,0,17450,,{},4000,0.011331744,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,524,weak,4040,completed,0.4600927141246076,,352990.6782221695,dense,,
,0,512,,0.39622046473456857,,,0,17450,,{},4000,2.24296813,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,524,weak,195600,completed,0.4600648741685033,,1783.35124182081,dense,,
,0,512,0.004705560120514927,4.325940511761813,0.9943015904312245,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.369727442,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,524,weak,38024,completed,0.8667080376534417,,10818.78039228692,dense,3.8331673504632073,0.91802970622629
,1304752,512,0.003478814909206754,3.775723571958853,0.9939760182073069,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 546, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 270, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.287647501,,,10,546,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,270,1.5,bounded_out_of_subspace,,524,weak,13200,completed,0.8684840476881276,,13905.909093922563,dense,3.203700282329426,0.9016990613038589
,0,512,,0.5474419256037902,0.6475001776914234,,0,17450,,{},4000,0.004884094,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,524,weak,400,completed,0.11270536419973802,,818985.0563891686,dense,,
,0,512,,0.5522072661004375,,,0,17450,,{},4000,0.009125606,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,524,weak,4040,completed,0.11243834300628824,,438327.05466354784,dense,,
,0,512,,0.5526098104614393,,,0,17450,,{},4000,2.148035741,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,524,weak,195600,completed,0.11246555887183698,,1862.1664079657414,dense,,
,0,512,0.00333607230895645,5.6626207502428825,0.9763600785258119,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.378633434,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,524,weak,38024,completed,0.7890940970249272,,10564.30742986104,dense,4.296994980493805,0.7288489492528444
,1304752,512,0.003478814909206754,5.299545224384241,0.9935299647205281,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 546, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 270, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.261455859,,,10,546,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,270,1.5,in_subspace_leverage,,524,weak,13200,completed,0.7967071263713735,,15298.949563796157,dense,3.792210650531657,0.7028031021622395
,0,512,,0.5370662679632707,581.3422003867702,,0,17450,,{},4000,0.003684324,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,weak,400,completed,0.906066198602593,,1085680.846744206,dense,,
,0,512,,0.3625318050803952,,,0,17450,,{},4000,0.013798865,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,weak,4040,completed,0.4586460634351737,,289878.91395415494,dense,,
,0,512,,0.3640315447049561,,,0,17450,,{},4000,2.255044982,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,weak,195600,completed,0.4587750422317775,,1773.8005369863617,dense,,
,0,512,0.004470008216926869,4.16708330203706,0.9920653147352136,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.342165197,,,10,0,3.0,0.9606876790830946,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,524,weak,38024,completed,0.8619143436820423,,11690.259661329614,dense,3.779244087870888,0.9415803907406167
,1304752,512,0.003478814909206754,3.4254754881323,0.9897712049543664,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 6.949201345719866, 'residual_radius': 7.158191112749221, 'marginal_clipped_coordinates': 1231, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 384, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.300965503,,,10,1231,3.0,0.9607449856733524,dual_bound,4000,22000,50,0,4.0,5,,,384,1.5,mixed,,524,weak,13200,completed,0.8680835703639902,,13290.55974896897,dense,2.9869099970310606,0.937718915965371
,0,512,,0.025353157784816855,0.02585808585150454,,0,0,,{},4000,0.002353167,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,strong,400,completed,0.019802026945298014,,1699836.858157538,dense,,
,0,512,,0.03271991343045412,,,0,0,,{},4000,0.008084171,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,strong,4040,completed,0.022777049082512824,,494794.0858747298,dense,,
,0,512,,0.034658732709661605,,,0,0,,{},4000,2.195975949,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,strong,195600,completed,0.023725139652237336,,1821.5135743274025,dense,,
,0,512,0.00305,1.3772123201005444,0.536625041509992,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.335010096,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,strong,38024,completed,0.1928113339390737,,11939.938669788628,dense,1.3722721577538923,0.5349720139109185
,1304752,512,0.0029243119266055047,1.391892497507437,0.5947500281157702,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 510, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 318, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.301505732,,,10,510,3.0,,dual_bound,4000,22000,50,0,4.0,5,,,318,1.5,clean,,525,strong,13200,completed,0.2039938970622966,,13266.746119440275,dense,1.3858096518968637,0.6207066405814176
,0,512,,0.8230513537707661,4987109.695894578,,0,17450,,{},4000,0.005117307,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,strong,400,completed,0.950980593983483,,781661.1354370571,dense,,
,0,512,,0.07521147582122677,,,0,17450,,{},4000,0.008536862,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,strong,4040,completed,0.040897451034883923,,468556.244671637,dense,,
,0,512,,0.04953417696176257,,,0,17450,,{},4000,2.272498666,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,strong,195600,completed,0.029466771345391232,,1760.1770508586076,dense,,
,0,512,0.00168173103259381,1.5494186958818048,0.8770674693078151,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.351280727,,,10,0,3.0,0.2625214899713467,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,strong,38024,completed,0.6213393240354883,,11386.904240835278,dense,2.3252735301759455,0.9155701278307848
,1304752,512,0.002886269512583625,1.3238348960768562,0.618178651507641,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 13646, 'parallel_clipped_rows': 50, 'residual_clipped_rows': 634, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.287600991,,,10,13646,3.0,0.2439541547277937,dual_bound,4000,22000,50,50,4.0,5,,,634,1.5,casewise_cauchy,,525,strong,13200,completed,0.20326036901625796,,13908.157917300085,dense,1.4271123234540732,0.6788438051050277
,0,512,,0.7906316627141008,93544.01007974167,,0,17563,,{},4000,0.002842345,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,strong,400,completed,0.9410010822910431,,1407288.6999994724,dense,,
,0,512,,0.18246258911206714,,,0,17563,,{},4000,0.011584137,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,strong,4040,completed,0.07546020058214796,,345299.78366105305,dense,,
,0,512,,0.10153760445389814,,,0,17563,,{},4000,2.32656683,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,strong,195600,completed,0.037164633918672314,,1719.2714812322843,dense,,
,0,512,0.001770474191090623,2.0183062720581924,0.8917727622861977,,0,17563,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.356627307,,,10,0,3.0,0.25627740135512156,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,cellwise_cauchy,,525,strong,38024,completed,0.6026416737488303,,11216.19102487853,dense,3.0783652542597006,0.9268521463500562
,1304752,512,0.002990365793785905,1.4953827913541282,0.7671042278349347,,0,17563,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 13815, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 3230, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.307959279,,,10,13815,3.0,0.2401070432158515,dual_bound,4000,22000,50,0,4.0,5,,,3230,1.5,cellwise_cauchy,,525,strong,13200,completed,0.314558114653288,,12988.730240532874,dense,1.951934888507443,0.81405083813764
,0,512,,0.319502340371273,0.33326275723803594,,0,17450,,{},4000,0.002368429,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,strong,400,completed,0.450553800090625,,1688883.2217474114,dense,,
,0,512,,0.3268815975282938,,,0,17450,,{},4000,0.015659731,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,strong,4040,completed,0.4502083232473113,,255432.22932756637,dense,,
,0,512,,0.3279679697731674,,,0,17450,,{},4000,2.331208826,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,strong,195600,completed,0.45018694804979725,,1715.8479992817254,dense,,
,0,512,0.003960558751027116,1.3128413420264085,0.6250683206450993,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.361393606,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,bounded_out_of_subspace,,525,strong,38024,completed,0.47781538878046764,,11068.264445165642,dense,1.2251493632555268,0.5654496666901069
,1304752,512,0.002886269512583625,1.313955551694799,0.6825158345159181,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 453, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 634, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.306113102,,,10,453,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,634,1.5,bounded_out_of_subspace,,525,strong,13200,completed,0.47657775032664423,,13067.065649480106,dense,1.2170390171621082,0.6449223464983124
,0,512,,0.38761889083157014,0.5881572378490124,,0,17450,,{},4000,0.002184357,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,strong,400,completed,0.07526405050888837,,1831202.500323894,dense,,
,0,512,,0.3910352394683166,,,0,17450,,{},4000,0.009022215,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,strong,4040,completed,0.0730841207904478,,443350.1085930672,dense,,
,0,512,,0.3914034694027608,,,0,17450,,{},4000,2.189531793,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,strong,195600,completed,0.0728520791815613,,1826.8745915396717,dense,,
,0,512,0.003352506162695152,1.7427952291007454,0.6655351911608449,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.373172653,,,10,0,3.0,1.0,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,in_subspace_leverage,,525,strong,38024,completed,0.2508349543672888,,10718.899061448643,dense,1.2075877484141766,0.3628855437613294
,1304752,512,0.002886269512583625,1.820460568583991,0.7099927361398497,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 453, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 285, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.334434202,,,10,453,3.0,1.0,dual_bound,4000,22000,50,0,4.0,5,,,285,1.5,in_subspace_leverage,,525,strong,13200,completed,0.279304945499156,,11960.499183633137,dense,1.203412916367124,0.42085402418719486
,0,512,,0.7420174908699354,219.79803968454323,,0,17450,,{},4000,0.005227063,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,strong,400,completed,0.7889533079618981,,765248.094388761,dense,,
,0,512,,0.2973030150437399,,,0,17450,,{},4000,0.01184024,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,strong,4040,completed,0.45014856591580626,,337830.9899123666,dense,,
,0,512,,0.3010348195632445,,,0,17450,,{},4000,2.31355791,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,strong,195600,completed,0.44997743491986636,,1728.938784160367,dense,,
,0,512,0.0037633525061626953,1.3238668008698262,0.6301610144843994,,0,17450,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.316128358,,,10,0,3.0,0.9607449856733524,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,mixed,,525,strong,38024,completed,0.47839227894373687,,12653.088211719367,dense,1.3199092731928825,0.5951791976010619
,1304752,512,0.002886269512583625,1.2974517798331011,0.6764763369561806,,0,17450,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 10.563997055944077, 'residual_radius': 5.614903217929487, 'marginal_clipped_coordinates': 1140, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 634, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.306892855,,,10,1140,3.0,0.9606303724928367,dual_bound,4000,22000,50,0,4.0,5,,,634,1.5,mixed,,525,strong,13200,completed,0.47383460932613913,,13033.864864660989,dense,1.305166757434943,0.6735130540159283
,0,512,,0.03914486756312395,0.039803234634067645,,0,0,,{},4000,0.00297756,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,weak,400,completed,0.04316904773219785,,1343381.8294173751,dense,,
,0,512,,0.0478096272900672,,,0,0,,{},4000,0.007432737,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,weak,4040,completed,0.05000977236372826,,538159.7653731055,dense,,
,0,512,,0.04883129675851816,,,0,0,,{},4000,2.289687535,,,10,0,3.0,,mad_force,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,weak,195600,completed,0.05064890481613857,,1746.9632597707266,dense,,
,0,512,0.00324,2.2291661192083723,0.9969251982821692,,0,0,,"{'effective_n': 4000, 'trim_mode': 'mad'}",4000,0.346757628,,,10,0,3.0,,sketch_mad,4000,22000,50,0,4.0,5,,,0,1.5,clean,,525,weak,38024,completed,0.7064697432575306,,11535.43477347815,dense,2.23385004160645,0.9969068175199485
,1304752,512,0.0032626146788990824,1.5797414260554277,0.9942593626589844,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 4000, 'epoch_index': 0, 'epoch_seen': 4000, 'calibration_count': 512, 'effective_n': 3488, 'serving_epoch': 0, 'serving_n': 3488, 'basis_rank': 10, 'parallel_radius': 7.020084659458529, 'residual_radius': 7.072654980514429, 'marginal_clipped_coordinates': 569, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 314, 'state_bytes': 13200, 'calibration_peak_state_bytes_bound': 1304752, 'epoch_history': []}",3488,0.306352195,,,10,569,3.0,,dual_bound,4000,22000,50,1,4.0,5,,,314,1.5,clean,,525,weak,13200,completed,0.7004046745745544,,13056.867439777932,dense,1.5785289702927168,0.9942911347114871
,0,512,,0.4907207289831542,2376529.7029092363,,0,17450,,{},4000,0.002404931,,,10,0,3.0,,pearson,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,weak,400,completed,0.9154602974644781,,1663249.3822068076,dense,,
,0,512,,0.07488528430040889,,,0,17450,,{},4000,0.018252999,,,10,0,3.0,,force,4000,22000,50,0,4.0,5,,,0,1.5,casewise_cauchy,,525,weak,4040,completed,0.07483041461902702,,219142.07084545397,dense,,
